Reporter.intensity.0.LF1	Reporter.intensity.0.LF2	Reporter.intensity.1.LF1	Reporter.intensity.1.LF2	Reporter.intensity.2.LF1	Reporter.intensity.2.LF2	Reporter.intensity.3.LF1	Reporter.intensity.3.LF2	Reporter.intensity.4.LF1	Reporter.intensity.4.LF2	Reporter.intensity.5.LF1	Reporter.intensity.5.LF2	Reporter.intensity.6.LF1	Reporter.intensity.6.LF2	Reporter.intensity.7.LF1	Reporter.intensity.7.LF2	Reporter.intensity.8.LF1	Reporter.intensity.8.LF2	Reporter.intensity.9.LF1	Reporter.intensity.9.LF2
7996.79195732347	16705.3669294394	17324.1801101179	24011.2226398213	25924.0296320339	2566.95378204359	31581.2934098347	25464.5287152799	26090.2127147669	25158.4583144664	38529.3731926898	30053.8257226076	31523.3158087366	32030.2177754941	20868.4855178455	26096.4693208983	26399.0355275235	27163.899857441	19354.2222616085	31203.6660828662
63811.0953211244	81302.7157510027	69669.1565674881	78046.3385593242	77933.7001982823	62464.5526956806	86481.359702541	78158.3982311894	84739.9735826987	82018.0948875667	88742.0271268885	86312.8931256093	90759.1640241655	88324.5970365714	85462.9686223705	83201.008623295	91137.5078005387	88185.1807507407	81383.1538787914	88386.8368583452
105205.381980969	120586.669504899	78916.1780295594	95053.6297121444	75814.4971458051	70377.4568194709	77203.7679182734	77474.128069632	79231.8695777549	76964.9821272633	86403.9418142001	83146.1550939934	88688.8614198883	80633.19893481	80657.975542732	76829.5415192881	82548.6996838576	78209.027611942	81871.0730382131	80842.7011221099
194578.550739179	194515.320911228	187781.312150511	214612.988066483	164373.773048799	186133.201816803	153092.507518887	152657.134181792	143049.023433628	129936.370259378	130342.659625675	135817.140361896	134576.568956854	128655.836442418	123467.258653569	116784.012161958	115456.930690779	119004.95650612	112784.542997135	115485.888504633
28384.0738657749	38583.2563198905	33980.9854467345	47637.5730929839	46079.2005115693	30287.215948677	48432.1050006881	50399.91850169	47002.9793094436	52936.394616365	63942.0745274606	59557.0074162698	60638.1177005602	64928.2520198644	68375.4936208553	57542.0605661842	70370.5852412795	64661.4552699466	70185.5137256583	66307.844094626
1571612.32918694	1484480.48944145	1577292.59379874	1605759.01131359	1577029.64157593	2114680.35087532	1511800.84884935	1727853.07150438	1519904.03702393	1493804.50381516	1298741.58854692	1527190.46164995	1313398.74052415	1296057.10423071	1275032.68832039	1183976.39127908	1266907.45249636	1097177.15265389	1005057.65376427	945594.160340627
38889.2542898526	42770.2789754171	33589.2957186108	42858.3328104984	42320.1574357009	21871.3664036513	43423.9828453378	47921.3356803438	39133.9448506446	50317.4296934852	49352.9553031173	48723.3917320636	45485.3840138726	48860.694674138	46376.4184880843	53443.2013857336	66196.9414809888	44671.9219604049	63453.4105969793	64510.0676463693
18317.3299567354	29928.3668152981	27095.6920801803	34853.4535898377	37047.0546499141	16633.1512573921	43429.4439546348	35478.4774937273	37734.5088825391	36369.6465614864	50336.804944933	42842.7697677612	44180.9125909572	46136.0580731488	35477.4048570334	39473.808991441	40440.297782049	41843.6644337216	33015.4390943991	42114.3855071858
246455.864018633	210318.786849521	227058.028019502	181301.356165043	266935.930021544	240653.476159777	161642.554776015	291451.455276192	262163.429328829	279980.464206508	182524.308366512	236116.810254979	236769.733559185	207494.247946287	247707.717208696	301571.911744564	219724.810753478	185607.667656731	297181.393387182	273609.551330492
11913.4617334517	19115.2415269424	20656.7384208751	27285.2096293486	28336.3211334665	5398.51686532651	33323.9997118998	28044.5659268117	28216.6779390406	27970.8454489025	38829.6385472591	32833.4543321841	33603.1268780323	34927.5045326913	24496.8178552904	28330.820978748	29381.2609361176	29664.12650663	26409.2843013838	32430.8673584438
29022.4428776669	44305.1856010298	31552.4912511533	45324.6053624575	39866.7873455881	20622.4833351335	44550.422987682	36386.3242042838	39312.1884247514	35153.7330005453	48959.8487774607	39775.6839900599	42558.8067907438	41972.7769718371	31462.0503545673	32809.5204696383	33609.6869366555	32993.4469276817	28167.0365394381	34945.026808215
172398.294142765	194229.564260913	148338.94380045	141529.690452831	118629.264932221	129243.414997266	120178.006948215	118011.660049743	100718.810918585	102988.39200672	95650.8697925461	105315.930830247	90020.640948904	108422.498097286	119414.786933774	109066.891379329	123608.241620851	116045.111455781	139005.345014048	116301.129540824
453046.02673559	533997.725264623	431895.071498791	376084.983527945	309299.991621862	410360.55726676	303941.364003311	318957.40282642	280854.283889774	280848.957623535	259849.702665829	283213.359320374	270305.879202923	285494.503980804	317392.10219994	291839.454545999	315265.179761102	293568.854618215	336564.652912201	298800.93651257
8860.59325036795	16566.5591189628	17825.7583703845	24860.5227909785	26892.5997838949	3575.97000866733	32425.329534256	26711.7985427465	27301.5161945574	27406.0949535879	39558.0223393366	31343.8921479249	32895.7098772864	33606.4577228551	22263.5125481599	26907.1101261541	27689.8935980249	28471.5135520379	20692.022956296	31259.3400276565
63742.9688559338	66287.7459752382	65705.4740077393	73584.9265476689	72167.7277090561	58093.1336434057	69514.4854443879	74454.175834443	72020.0500662236	74601.1247011998	78829.5789386316	76868.3398267926	79158.9576487161	79428.0423409698	86876.9006108246	80199.0918883688	83691.2658220522	80563.7791975848	83663.6700992715	87236.7115018032
12230.7921617989	17604.9231545198	19339.6434327817	26741.1989514666	27221.973339538	4728.74528935635	32093.3502229757	25985.5615181487	26719.221416333	26308.7903415972	39259.1719331567	30773.7510550851	31376.0093325257	32851.5514083894	21574.0207319412	26629.0890232918	27160.8424561607	27353.458120285	19655.896342083	30628.0048614711
91742.0105905601	97732.5423217702	121733.850013794	126726.737218074	113103.493921564	109847.332835839	110293.997194115	107000.980235503	99591.0218133972	96640.8934338516	99625.3163888422	94282.0252069486	90084.7346100851	89904.6417821933	81235.7598326887	82744.3372988926	79683.0665125789	84510.8856271336	73851.8759860851	82037.7718883446
35344.8734740156	34021.9491194991	30408.970132426	37657.0355146914	43564.9882955038	22510.3688468133	45672.9632778226	44698.1311387119	46909.9864023182	46201.3334441333	53629.8194649154	47163.7131433895	50094.7682814504	50356.5847072569	42673.7046405759	55711.4528790965	43857.8431962904	45907.8145535477	51626.7207801491	56352.7280763271
57333.4921886422	65771.0614994209	64613.8118751831	76049.4235681064	78162.4589359342	72475.4072399325	85889.9474868596	79920.74304398	88226.6051312483	87744.5946086416	92323.307535924	92903.4331320295	95362.0578307815	99941.4714359418	98353.2452504476	92618.736611619	96506.7863680879	99663.9550634617	95139.9284245543	94316.0129112968
20261.1331673606	33323.4573314864	29237.3063734517	37389.8111591565	38202.1998982478	17376.4278096022	41994.6753523808	36867.321768083	38943.3315463114	37304.2721667842	50423.2132251626	42529.9687469	46927.4098933159	48659.0274873685	39978.3366285226	44388.8490726344	45809.0710068929	45772.5803124126	43827.8544986647	48827.2456264647
10316.3457106249	18187.1855857084	19740.5539863104	26132.6027368657	28429.6716370869	5545.27192111989	34145.6589251803	26548.34174737	28597.5797328921	26847.6325133791	41165.8611422489	32542.3325556057	34087.0795051839	34904.0836883688	23321.6499810188	29327.9307144189	28909.608187163	31784.2874766038	21791.6683744617	34973.5584029974
70549.4146567252	73409.0882304373	66687.9301805126	81396.6957258758	66677.2375196347	58467.5495397178	73724.4202363703	64852.2515299588	70529.0017372727	69229.7976912886	80703.4238099473	71831.6682896688	71575.0767011782	71940.5340086612	61310.409913031	63445.4978235065	62584.2318146469	66232.7901910033	55721.919858851	59422.3663676534
12596.7317047065	19770.7078982258	20774.8671895435	30147.8154350893	29772.0802539305	7771.00355257311	35086.3041908011	29142.1175131796	30095.6283184685	28996.8202612272	41629.7426439041	33802.6155703337	35419.6563133641	36359.1895970404	24982.7901575952	29275.9995170742	29519.6602356715	30122.2263383938	22252.2203766039	31884.8030036882
94956.0439282167	94283.48163109	94605.8655464318	95684.7908141629	105731.145913982	88446.4447728701	110185.88004361	101701.552520836	123300.834454783	115705.29447231	117473.146792483	119229.280964743	123270.360122177	115401.170106739	99697.5124776588	102446.491382302	78869.8687446187	100557.789031181	80006.0162200242	94196.6893210606
12061.7925831577	18051.6167472216	19641.7940944868	26719.1743732053	28786.5618860629	6562.24070756267	34510.0781823276	29045.6380840144	29782.06025757	28612.2765195872	40863.053677886	33858.3440824286	34393.0898431785	35083.7377079011	23290.3893109845	30327.9610484262	28929.3564146082	29135.2743532744	21849.2184636441	32137.5731953214
8341.69341556323	16646.9236225728	17527.3090432379	24711.4161868678	25392.8328826873	2721.92677291663	31611.1665582985	25352.1313458946	25994.3807203663	25013.861539285	38393.1255683793	29959.8882565845	31321.4907944024	31970.3029295355	21435.8616710352	25575.7514683488	25520.265224186	26568.3204034303	19369.8586511541	29300.150338676
6779.10991301735	14773.8638074055	15421.2061363985	22961.8804024074	24114.1484818713	1314.41681684465	29497.9937172818	24102.9787747992	24019.8439850992	23899.8444569589	37107.43109627	29090.4528827632	30732.3335633961	31549.7782397545	20998.5170275352	25304.0728456622	26965.6103993499	27012.3601909726	19857.557019307	29270.0605024394
613773.990144111	625334.641011829	631967.000937579	634336.954793928	658983.086614311	783089.830605029	681179.120578865	620853.09387704	723234.48566144	756802.848168291	736465.039019668	785443.596205719	783324.363606619	835554.414463017	890126.834319902	840499.100457063	845202.899193985	946252.977229529	872237.444210735	858142.892791341
10720.4271006978	16916.9206700258	18522.660447868	25326.8136887535	26554.6981262615	4001.30368499258	31985.5257572156	26297.8440491158	25616.2780160156	26631.1156659633	39486.6102300948	31659.7830427621	32995.1185104333	34032.8208296889	22569.0596539634	27467.7072196204	29183.963562968	29673.5734806785	23070.5459890486	31897.7932904116
7716.94463504379	16594.74658622	16920.9300663696	24418.6185323407	25407.0023102479	2653.9962416512	30989.4196535688	24477.2993518577	25570.9867662769	24477.284686049	37845.5753157441	29425.1078944445	30932.2091046876	31735.0750755573	20418.3437906093	24875.9964465164	25875.7238076556	26889.2502492035	18924.1144606739	29409.4352189256
400451.646273415	278679.949694173	219179.191953802	225375.28998661	269422.290154662	353063.697839489	202006.443559996	315775.296215556	280607.788785463	318625.117309569	203111.196170312	262428.406608832	234878.900793982	194970.301553715	261693.49405061	299409.017096985	213706.774077379	170108.202840911	292722.319308491	240125.036958902
278146.122654245	267855.242626988	318103.412471117	269686.488569361	378535.921017499	425532.824440562	417082.142093239	414905.940349945	477479.170526023	564911.106015742	550669.446843726	635620.876203181	614661.938983933	645744.497942059	681887.618055683	625150.417798692	615031.672561582	685224.3062897	619401.426999303	626858.56202927
410178.759678883	383354.52617927	442318.320737225	418209.901651466	412801.494340107	498108.721403926	339404.866721227	442687.411047953	408295.892564741	403907.888115065	327653.436253853	367502.75928174	353694.372858257	305798.388960399	339233.355004223	341525.658457332	272361.322786613	269737.32917661	286819.47579694	273568.89753608
30630.3894075071	32252.1733842675	37794.0137224526	45102.5476175381	43574.2384702667	28112.8407126473	49036.3070543675	46357.0979819247	44577.5811789582	43861.2901083088	52973.3520756385	48549.4135802298	46881.1413485923	47027.1594175849	35472.5052239917	38607.2236593821	39833.7719746033	41386.9438115881	34120.9503629121	41135.0231968014
98519.698343814	263193.122081419	69384.7331566509	106199.380660248	64831.0849044799	57604.5513826953	66542.5429061607	45805.8505287154	59185.7694619135	38727.4808326663	74170.2132334357	44218.180998108	65584.5313581355	47000.9649627979	55673.6706890792	41064.8064501176	60078.3226368165	40677.1243807963	53001.4358181668	38569.0333620568
9438.79053424914	19421.2123889575	18474.9006387085	25770.0286932363	27937.2386972325	5207.39107110826	32410.7594821232	27542.0566288006	28307.0413534671	27448.2525023006	39716.55457935	31877.6844397778	33282.655220769	34281.2918655796	25588.3039212065	28974.8844185939	29654.5779991889	30114.0815179186	26144.6183012642	34030.5455851754
53014.3052440693	56186.6365939076	41260.3367666253	46802.7875672994	53607.84629474	32914.0283568514	44589.4464263759	57640.1777631197	53165.6380195615	52854.8996396739	55914.9194619197	54400.1969666555	54495.9911017559	53702.0936848839	52992.1434683149	57272.4131683963	54230.3846613297	51587.4525712777	68087.5588771764	62942.0273027696
107022.644212167	228641.087912691	211441.615408425	180454.414901876	185227.18915432	196598.152909524	174708.872796696	160031.579384468	165401.550482643	149322.539565644	162694.650432825	143352.575009689	146737.235291872	129529.16324382	94940.5704744414	111522.890506479	89621.7957884659	85007.8837713397	64832.9642124101	70708.2021573612
106648.632331466	96802.0782404312	92297.1628508822	102050.100156745	91042.533817203	80686.7612930397	92765.064117254	90387.4706577212	85118.1051651729	85038.8632139244	90840.224032982	88892.4820541304	85222.2010930588	89319.4166217264	81065.879872708	81526.5561452515	82417.6803524596	86234.9994742902	77063.8482621626	83983.1375383157
43488.9205205948	49290.9061917403	47119.9217040408	53177.9108132851	49930.5553867791	36262.2518819375	56321.3870898485	53564.3552358289	52399.956723731	57817.0885075491	62257.3760172877	60249.6359880619	59381.5286948907	63739.1769098601	57928.764695485	57512.4676961481	70499.0038461821	63022.5810670224	67264.003130271	65683.814449179
5525.78319497338	13866.0170902505	14819.7352571684	22072.4863861765	23388.7567119935	88.0098367010214	29025.7407736379	22835.235280871	23554.3440746258	22761.1854399341	35948.9136242087	27645.5191360466	28967.9710061039	29748.9249828245	18351.3353164336	23122.7692424573	23862.0598435478	24462.0316164964	16842.5002725319	27241.1335132965
33517.3368634379	25671.0735886993	24365.3459320028	29816.1553936062	28433.2639276767	8393.94787508254	33130.4577886623	30023.3606116169	29099.5113013795	29349.6526787245	38156.4208065707	34064.3775842865	33978.1443969288	35953.005659249	21216.3707901337	30064.7148622623	31843.0594925406	30230.9946310149	22033.5195478629	33431.5559065094
8656.34257571063	16647.0923963031	18048.9365471879	24841.0885170876	25391.0954145606	2890.02660873333	32083.9244217644	25602.6780946373	26390.4032482762	25528.7408035196	38253.0501508032	30405.6507041551	30754.0492364077	32505.8595427466	21526.5852360112	25889.7750276633	27350.7680558898	27227.0018303075	20963.8249693614	30001.8797151184
11898.3829585128	20670.0833317914	20292.2101582558	27081.6370333375	29296.2113874788	6127.33731996671	33680.2199307111	27771.7501242682	28145.1056249788	27344.0202992133	39973.3629308098	32315.0314634932	33141.1091512454	34149.0293276608	22645.6751473846	27506.6803845472	28537.8392430384	28681.8748391827	21522.0643843693	31459.4722963059
469179.467685666	642385.177611288	729291.013992534	723433.50080866	805385.619017305	969241.078729841	685064.904102083	727718.35493114	689625.467761068	627418.612295667	546459.445368938	607135.385555314	471434.766627467	419668.942764716	346482.231314718	342020.312047189	327113.369314594	329091.931770822	265376.550112106	237083.735724273
142473.241349066	142933.451466718	143920.247787456	147929.322249877	143857.463637153	154741.373048481	151185.796204903	153608.519282824	161979.322251373	169605.715782824	166971.015021422	180509.791823732	182267.562090497	203657.629125156	221798.638532518	214931.911949157	228314.449580158	238555.45356221	264922.524110356	237960.915099687
12895.398313682	24115.3736991823	21021.0481333559	28271.7108291789	29861.6323272135	5999.08680865883	34902.3273710621	29242.7450671688	29422.8748255662	29126.9158406919	41328.0296582123	34534.3480391988	35516.3610170092	34036.1936620864	24523.4114998662	28757.2694377723	29094.3316559761	30781.3012411303	22568.2373379149	31743.5366153889
